brand,model,year,transmission,mileage,fuelType,engineSize
skoda, Yeti,2014,Semi-Auto,38000,Petrol,1.2
vw, CC,2016,Manual,19000,Diesel,2.0
ford, Edge,2016,Manual,29808,Diesel,2.0
vauxhall, Zafira Tourer,2017,Manual,16107,Petrol,1.4
bmw, Z4,2019,Semi-Auto,1817,Petrol,2.0
vauxhall, Combo Life,2019,Manual,14500,Diesel,1.5
vw, Amarok,2019,Automatic,19841,Diesel,3.0
vw, Shuttle,2018,Manual,30803,Diesel,2.0
ford, Edge,2017,Automatic,10088,Diesel,2.0
toyota, Prius,2019,Automatic,3650,Hybrid,1.8
skoda, Scala,2019,Automatic,6000,Petrol,1.0
bmw, Z4,2003,Automatic,70000,Petrol,3.0
vw, Amarok,2019,Automatic,2569,Diesel,3.0
hyundi, Santa Fe,2017,Manual,19049,Diesel,2.2
audi, A8,2018,Semi-Auto,7500,Diesel,3.0
merc, S Class,2014,Automatic,31385,Diesel,3.0
hyundi, I40,2017,Manual,14799,Diesel,1.7
merc, V Class,2019,Manual,20981,Diesel,2.1
hyundi, I800,2018,Automatic,35460,Diesel,2.5
ford, Tourneo Connect,2015,Automatic,15518,Petrol,1.6
ford, Tourneo Custom,2017,Manual,36000,Diesel,2.0
hyundi, I40,2019,Semi-Auto,1000,Diesel,1.6
audi, Q8,2019,Automatic,10000,Diesel,3.0
toyota, Prius,2009,Automatic,40954,Hybrid,1.5
toyota, GT86,2020,Manual,339,Petrol,2.0
ford, Puma,2019,Manual,3021,Petrol,1.0
hyundi, IX20,2017,Manual,9604,Petrol,1.4
vw, Tiguan Allspace,2019,Semi-Auto,13108,Petrol,2.0
skoda, Scala,2019,Manual,451,Diesel,1.6
ford, Grand C-MAX,2016,Manual,39460,Diesel,1.5
merc, CLA Class,2019,Automatic,14024,Diesel,2.1
skoda, Yeti,2013,Semi-Auto,46569,Petrol,1.2
vauxhall, GTC,2015,Manual,25100,Petrol,1.4
skoda, Rapid,2016,Manual,42379,Petrol,1.2
vauxhall, Combo Life,2019,Manual,6797,Diesel,1.5
ford, KA,2015,Manual,15850,Petrol,1.2
ford, Galaxy,2018,Automatic,28425,Diesel,2.0
vw, Amarok,2019,Automatic,18000,Diesel,3.0
audi, RS3,2016,Semi-Auto,29920,Petrol,2.5
bmw, X6,2015,Automatic,31100,Diesel,3.0
ford, Grand C-MAX,2018,Automatic,18961,Diesel,1.5
merc, M Class,2013,Semi-Auto,41366,Diesel,3.0
vw, Arteon,2019,Semi-Auto,1500,Petrol,2.0
audi, A8,2015,Automatic,40275,Diesel,3.0
ford, Grand C-MAX,2018,Manual,18614,Petrol,1.0
skoda, Yeti,2016,Manual,52968,Petrol,1.2
ford, Puma,2020,Manual,2075,Petrol,1.0
vw, Arteon,2019,Manual,50,Diesel,2.0
ford, Tourneo Custom,2018,Manual,30732,Diesel,2.0
bmw, 6 Series,2008,Automatic,94000,Diesel,3.0
bmw, M4,2016,Semi-Auto,27523,Petrol,3.0
skoda, Scala,2020,Manual,100,Petrol,1.0
merc, GLB Class,2020,Semi-Auto,50,Diesel,2.0
bmw, Z4,2019,Semi-Auto,8626,Petrol,2.0
merc, GL Class,2017,Automatic,25462,Diesel,2.1
bmw, X6,2017,Semi-Auto,16867,Diesel,3.0
hyundi, Santa Fe,2019,Automatic,100,Diesel,2.2
ford, Galaxy,2016,Manual,10128,Diesel,2.0
vauxhall, Combo Life,2019,Manual,4528,Petrol,1.2
merc, X-CLASS,2019,Automatic,10000,Diesel,2.3
hyundi, IX35,2011,Automatic,48528,Diesel,2.0
ford, KA,2015,Manual,17328,Petrol,1.2
bmw, M4,2020,Semi-Auto,7,Petrol,3.0
bmw, X6,2019,Semi-Auto,11330,Diesel,3.0
skoda, Scala,2019,Automatic,5697,Diesel,1.6
merc, CLS Class,2018,Automatic,17663,Diesel,2.9
merc, GL Class,2016,Automatic,17909,Petrol,1.6
merc, S Class,2012,Automatic,72700,Diesel,3.0
merc, GLS Class,2018,Semi-Auto,9182,Diesel,3.0
hyundi, IX20,2017,Manual,13675,Diesel,1.6
bmw, X4,2016,Automatic,28466,Diesel,3.0
hyundi, IX20,2016,Manual,53220,Petrol,1.4
vauxhall, Antara,2013,Manual,45000,Diesel,2.2
merc, GL Class,2018,Manual,25458,Petrol,1.6
hyundi, IX20,2017,Manual,37682,Diesel,1.6
bmw, M4,2016,Semi-Auto,34209,Petrol,3.0
toyota, GT86,2019,Manual,1557,Petrol,2.0
vauxhall, Agila,2004,Manual,62000,Petrol,1.0
audi, A8,2016,Semi-Auto,25691,Diesel,3.0
audi, R8,2019,Semi-Auto,7800,Petrol,5.2
audi, RS3,2018,Semi-Auto,5431,Petrol,2.5
audi, A8,2013,Automatic,43903,Diesel,3.0
hyundi, Santa Fe,2017,Semi-Auto,26551,Diesel,2.2
bmw, Z4,2019,Semi-Auto,1501,Petrol,2.0
merc, M Class,2015,Automatic,44529,Diesel,2.1
merc, CLS Class,2015,Automatic,34063,Diesel,2.1
ford, KA,2017,Manual,12950,Petrol,1.2
toyota, Verso,2017,Automatic,31556,Petrol,1.8
merc, CLS Class,2016,Semi-Auto,35825,Diesel,2.1
vauxhall, Combo Life,2018,Manual,13720,Diesel,1.5
ford, Galaxy,2018,Automatic,9041,Diesel,2.0
audi, R8,2015,Automatic,23924,Petrol,4.2
skoda, Scala,2019,Manual,849,Petrol,1.0
merc, S Class,2018,Automatic,17587,Petrol,3.0
audi, RS4,2019,Automatic,5121,Petrol,2.9
bmw, 6 Series,2019,Semi-Auto,16935,Diesel,3.0
hyundi, Santa Fe,2017,Manual,26711,Diesel,2.2
skoda, Kamiq,2019,Manual,1500,Petrol,1.0
merc, CLA Class,2017,Automatic,31949,Diesel,2.1
merc, M Class,2014,Semi-Auto,43729,Diesel,3.0
merc, M Class,2013,Semi-Auto,61363,Diesel,2.1
skoda, Scala,2019,Semi-Auto,15,Diesel,1.6
vauxhall, Combo Life,2019,Automatic,2592,Diesel,1.5
hyundi, IX35,2014,Manual,21187,Petrol,1.6
skoda, Rapid,2017,Manual,18024,Diesel,1.6
vw, Scirocco,2015,Manual,54045,Diesel,2.0
vw, Tiguan Allspace,2019,Manual,9000,Petrol,2.0
toyota, Hilux,2017,Manual,85141,Diesel,2.4
skoda, Kamiq,2019,Manual,1510,Petrol,1.0
vw, Arteon,2017,Semi-Auto,23559,Petrol,2.0
merc, M Class,2010,Automatic,92000,Diesel,3.0
merc, GL Class,2017,Automatic,8442,Diesel,2.1
hyundi, I800,2018,Automatic,31360,Diesel,2.5
vw, Arteon,2019,Semi-Auto,5021,Diesel,2.0
ford, Edge,2017,Semi-Auto,29000,Diesel,2.0
ford, Grand C-MAX,2017,Manual,36730,Petrol,1.0
hyundi, IX35,2014,Manual,42630,Diesel,1.7
vw, Scirocco,2013,Manual,66000,Diesel,2.0
merc, SLK,2006,Automatic,65000,Petrol,3.5
bmw, X4,2017,Semi-Auto,25350,Diesel,3.0
skoda, Kamiq,2019,Manual,4259,Petrol,1.0
skoda, Scala,2020,Semi-Auto,3000,Petrol,1.5
hyundi, IX20,2016,Manual,20760,Petrol,1.4
ford, KA,2014,Manual,21303,Petrol,1.2
merc, GL Class,2016,Manual,9780,Diesel,2.1
audi, R8,2019,Automatic,1000,Petrol,5.2
bmw, X7,2019,Semi-Auto,5665,Diesel,3.0
skoda, Kamiq,2019,Semi-Auto,2442,Petrol,1.5
vw, Caravelle,2020,Semi-Auto,5000,Diesel,2.0
merc, V Class,2019,Semi-Auto,236,Diesel,2.0
vw, Scirocco,2015,Manual,27148,Diesel,2.0
vw, Shuttle,2019,Semi-Auto,14818,Diesel,2.0
skoda, Kamiq,2019,Manual,2385,Petrol,1.0
toyota, Avensis,2016,Automatic,17781,Petrol,1.8
merc, CLA Class,2016,Manual,48292,Petrol,1.6
ford, Edge,2018,Semi-Auto,25270,Diesel,2.0
audi, RS5,2019,Automatic,7800,Petrol,2.9
ford, KA,2019,Manual,2889,Petrol,1.2
ford, Galaxy,2016,Manual,40080,Diesel,2.0
toyota, GT86,2013,Manual,50584,Petrol,2.0
vw, Scirocco,2017,Automatic,22989,Petrol,2.0
hyundi, IX20,2017,Manual,15956,Petrol,1.4
bmw, M3,2015,Automatic,42000,Petrol,3.0
merc, CLS Class,2013,Semi-Auto,60090,Diesel,3.0
ford, Fusion,2007,Manual,62233,Petrol,1.6
vw, CC,2012,Manual,84303,Diesel,2.0
toyota, Prius,2014,Automatic,51141,Hybrid,1.8
vw, Caddy Maxi Life,2017,Semi-Auto,32110,Diesel,2.0
vw, Caddy Maxi Life,2020,Semi-Auto,5000,Diesel,2.0
audi, A7,2015,Automatic,17078,Diesel,3.0
merc, GL Class,2016,Automatic,18091,Diesel,3.0
skoda, Yeti,2014,Semi-Auto,28095,Diesel,2.0
ford, Mustang,2018,Automatic,11475,Petrol,2.3
merc, M Class,2007,Automatic,67000,Diesel,3.0
vw, Caddy Maxi Life,2018,Automatic,40604,Diesel,2.0
merc, V Class,2018,Manual,14453,Diesel,2.1
vauxhall, Antara,2015,Manual,37617,Diesel,2.2
hyundi, IX20,2017,Manual,4817,Petrol,1.4
ford, KA,2014,Manual,61008,Petrol,1.2
skoda, Scala,2019,Semi-Auto,2742,Petrol,1.5
hyundi, IX35,2014,Manual,37095,Diesel,1.7
hyundi, Santa Fe,2016,Automatic,23656,Diesel,2.2
vauxhall, Antara,2012,Manual,35100,Diesel,2.2
bmw, M3,2018,Manual,18311,Petrol,3.0
vw, Shuttle,2014,Manual,37158,Diesel,2.0
hyundi, Santa Fe,2013,Automatic,38602,Diesel,2.2
merc, GL Class,2015,Automatic,49838,Diesel,2.1
toyota, Land Cruiser,2019,Semi-Auto,11712,Diesel,2.8
vw, Amarok,2018,Automatic,54000,Diesel,3.0
vw, Tiguan Allspace,2019,Semi-Auto,8268,Petrol,1.5
vauxhall, Combo Life,2019,Automatic,6991,Diesel,1.5
vw, Arteon,2019,Automatic,10000,Diesel,2.0
ford, KA,2013,Manual,33735,Petrol,1.2
hyundi, I40,2016,Semi-Auto,27000,Diesel,1.7
toyota, Prius,2016,Automatic,9320,Hybrid,1.8
vauxhall, Combo Life,2020,Manual,346,Petrol,1.2
vw, Jetta,2015,Manual,26403,Diesel,2.0
audi, A8,2018,Automatic,20360,Diesel,3.0
hyundi, I40,2015,Manual,101500,Diesel,1.7
merc, S Class,1998,Automatic,43534,Petrol,6.0
hyundi, Santa Fe,2015,Automatic,28700,Diesel,2.2
bmw, X6,2015,Semi-Auto,51447,Diesel,3.0
bmw, M4,2019,Automatic,99,Petrol,3.0
bmw, 6 Series,2016,Semi-Auto,24600,Diesel,3.0
vauxhall, Combo Life,2019,Manual,3823,Petrol,1.2
skoda, Rapid,2018,Manual,15398,Petrol,1.0
merc, S Class,2019,Semi-Auto,8333,Diesel,3.0
ford, Galaxy,2017,Manual,29850,Diesel,2.0
skoda, Yeti,2017,Semi-Auto,17257,Petrol,1.2
bmw, 7 Series,2020,Semi-Auto,10300,Diesel,3.0
bmw, M2,2016,Semi-Auto,14712,Petrol,3.0
vauxhall, Agila,2008,Manual,63000,Petrol,1.2
toyota, Prius,2016,Automatic,46994,Hybrid,1.8
audi, A7,2014,Semi-Auto,44247,Diesel,3.0
skoda, Rapid,2017,Semi-Auto,25274,Diesel,1.4
hyundi, I40,2016,Manual,45142,Diesel,1.7
vw, Tiguan Allspace,2019,Automatic,4181,Petrol,1.5
skoda, Kamiq,2019,Manual,2883,Petrol,1.0
bmw, X6,2016,Semi-Auto,27838,Diesel,3.0
merc, S Class,2019,Automatic,21442,Petrol,4.0
ford, Mustang,2017,Semi-Auto,8470,Petrol,5.0
merc, GL Class,2016,Automatic,29834,Diesel,2.1
bmw, M5,2019,Automatic,2684,Petrol,4.4
hyundi, IX35,2014,Manual,31000,Diesel,2.0
audi, RS3,2020,Automatic,415,Petrol,2.5
hyundi, I40,2014,Manual,66600,Diesel,1.7
hyundi, I40,2017,Manual,30043,Diesel,1.7
audi, A8,2019,Automatic,8076,Petrol,3.0
ford, Galaxy,2018,Manual,17003,Diesel,2.0
skoda, Yeti,2016,Manual,45000,Petrol,1.2
bmw, M3,2013,Automatic,58125,Petrol,4.0
ford, Galaxy,2017,Manual,20488,Diesel,2.0
skoda, Rapid,2014,Manual,59682,Diesel,1.6
ford, Galaxy,2017,Semi-Auto,32582,Diesel,2.0
hyundi, Santa Fe,2020,Semi-Auto,10,Diesel,2.2
ford, Galaxy,2017,Semi-Auto,28613,Diesel,2.0
audi, A7,2015,Semi-Auto,34995,Diesel,3.0
audi, RS6,2016,Automatic,27000,Petrol,4.0
audi, A7,2014,Automatic,55774,Diesel,3.0
ford, Galaxy,2017,Manual,11111,Diesel,2.0
toyota, Camry,2019,Automatic,4998,Hybrid,2.5
vw, Arteon,2019,Automatic,3852,Diesel,2.0
ford, Grand C-MAX,2016,Automatic,8000,Diesel,1.5
bmw, i8,2017,Automatic,17580,Hybrid,1.5
vw, Tiguan Allspace,2019,Semi-Auto,5000,Diesel,2.0
merc, CLS Class,2017,Semi-Auto,21218,Diesel,2.1
merc, S Class,2017,Automatic,35980,Diesel,3.0
ford, Fusion,2010,Automatic,26588,Petrol,1.6
toyota, Prius,2019,Automatic,6451,Other,1.8
vauxhall, Vivaro,2015,Manual,59204,Diesel,1.6
hyundi, Santa Fe,2019,Automatic,2130,Diesel,2.2
merc, S Class,2016,Semi-Auto,46000,Diesel,3.0
skoda, Kamiq,2019,Manual,2500,Petrol,1.0
merc, V Class,2018,Automatic,8900,Diesel,2.1
skoda, Kamiq,2019,Manual,2300,Petrol,1.0
audi, RS3,2016,Automatic,36123,Petrol,2.5
bmw, i8,2019,Automatic,1110,Hybrid,1.5
toyota, Prius,2017,Automatic,15000,Hybrid,1.8
vw, Arteon,2019,Semi-Auto,10951,Petrol,2.0
vw, Arteon,2020,Semi-Auto,4000,Diesel,2.0
merc, SLK,2016,Automatic,41509,Diesel,2.1
vw, CC,2014,Semi-Auto,46961,Diesel,2.0
vauxhall, Combo Life,2019,Manual,2500,Petrol,1.2
ford, Puma,2019,Manual,4741,Petrol,1.0
skoda, Rapid,2017,Manual,42536,Petrol,1.0
skoda, Rapid,2019,Manual,14837,Petrol,1.0
vw, Arteon,2019,Semi-Auto,1522,Petrol,2.0
skoda, Kamiq,2020,Semi-Auto,1000,Diesel,1.6
merc, CLS Class,2015,Semi-Auto,39858,Diesel,2.1
bmw, X6,2019,Semi-Auto,3455,Diesel,3.0
vauxhall, Combo Life,2019,Manual,3294,Diesel,1.5
ford, Grand Tourneo Connect,2019,Manual,1144,Diesel,1.5
vw, Arteon,2019,Automatic,4250,Diesel,2.0
skoda, Scala,2019,Manual,7550,Petrol,1.0
hyundi, IX20,2016,Automatic,22978,Petrol,1.6
bmw, X6,2019,Automatic,8480,Diesel,3.0
merc, CLA Class,2015,Manual,120000,Diesel,2.1
skoda, Yeti,2014,Semi-Auto,57737,Petrol,1.2
skoda, Rapid,2018,Manual,18428,Petrol,1.0
toyota, Supra,2019,Semi-Auto,250,Petrol,3.0
toyota, GT86,2016,Manual,24089,Petrol,2.0
ford, KA,2011,Manual,30475,Petrol,1.2
skoda, Rapid,2017,Manual,8706,Petrol,1.0
vw, Scirocco,2016,Manual,32608,Petrol,1.4
vw, Caravelle,2015,Automatic,60718,Diesel,2.0
bmw, 6 Series,2016,Automatic,43525,Diesel,3.0
merc, SLK,2013,Automatic,73000,Diesel,2.1
toyota, IQ,2011,Automatic,29000,Petrol,1.0
audi, R8,2019,Automatic,8175,Petrol,5.2
hyundi, Santa Fe,2019,Semi-Auto,1785,Diesel,2.2
ford, KA,2012,Manual,45500,Petrol,1.2
vw, Scirocco,2017,Semi-Auto,25514,Diesel,2.0
toyota, GT86,2020,Semi-Auto,1500,Petrol,2.0
vauxhall, GTC,2016,Manual,15000,Petrol,1.6
merc, CLA Class,2017,Automatic,39950,Diesel,2.1
vauxhall, GTC,2015,Manual,32910,Petrol,2.0
bmw, Z4,2019,Automatic,11223,Petrol,2.0
bmw, X6,2016,Semi-Auto,31585,Diesel,3.0
merc, V Class,2019,Automatic,19735,Diesel,2.1
toyota, Prius,2016,Automatic,40794,Hybrid,1.8
toyota, Prius,2017,Automatic,13476,Hybrid,1.8
vauxhall, Zafira Tourer,2017,Automatic,21227,Petrol,1.4
hyundi, IX20,2017,Automatic,31406,Petrol,1.6
ford, Edge,2017,Automatic,23400,Diesel,2.0
vw, CC,2015,Semi-Auto,36040,Petrol,1.4
skoda, Rapid,2017,Manual,36562,Diesel,1.4
skoda, Kamiq,2019,Semi-Auto,50,Petrol,1.5
vw, Caddy Maxi Life,2019,Automatic,100,Diesel,2.0
merc, S Class,2018,Semi-Auto,6623,Petrol,4.0
ford, Puma,2020,Manual,2459,Petrol,1.0
bmw, M4,2019,Semi-Auto,1072,Petrol,3.0
bmw, X6,2020,Semi-Auto,999,Diesel,3.0
skoda, Yeti,2016,Automatic,21000,Petrol,1.2
merc, G Class,2018,Automatic,13000,Diesel,3.0
toyota, Avensis,2017,Manual,11855,Petrol,1.8
vauxhall, Combo Life,2019,Manual,1903,Petrol,1.2
vw, Beetle,2005,Manual,93839,Petrol,1.6
vauxhall, Combo Life,2018,Manual,6000,Diesel,1.5
toyota, Avensis,2007,Automatic,120000,Petrol,1.8
hyundi, I40,2017,Manual,26500,Diesel,1.7
ford, Edge,2017,Automatic,30255,Diesel,2.0
ford, Grand C-MAX,2016,Automatic,24087,Diesel,1.5
ford, Puma,2019,Manual,68,Petrol,1.0
vw, Scirocco,2017,Semi-Auto,29931,Petrol,2.0
audi, SQ7,2017,Automatic,20761,Diesel,4.0
vauxhall, GTC,2018,Manual,11661,Diesel,1.6
vw, Tiguan Allspace,2019,Semi-Auto,3941,Diesel,2.0
audi, RS6,2016,Automatic,51600,Petrol,4.0
ford, Edge,2019,Automatic,4536,Diesel,2.0
vw, Arteon,2018,Semi-Auto,24428,Petrol,2.0
vw, CC,2014,Manual,50342,Diesel,2.0
ford, Puma,2019,Manual,3844,Petrol,1.0
ford, Galaxy,2017,Manual,26000,Diesel,2.0
merc, V Class,2018,Manual,22058,Diesel,2.1
merc, GL Class,2015,Automatic,45000,Diesel,2.1
merc, S Class,2019,Automatic,1500,Petrol,4.0
merc, S Class,2017,Semi-Auto,22906,Diesel,3.0
skoda, Kamiq,2020,Semi-Auto,2500,Petrol,1.5
ford, Edge,2017,Manual,48867,Diesel,2.0
vauxhall, Zafira Tourer,2014,Manual,59548,Diesel,2.0
vw, Scirocco,2017,Semi-Auto,24871,Petrol,2.0
toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,2.8
audi, S4,2019,Automatic,5600,Diesel,3.0
hyundi, Santa Fe,2017,Manual,22919,Diesel,2.2
vw, Arteon,2020,Automatic,3500,Diesel,2.0
ford, KA,2010,Manual,89027,Petrol,1.2
merc, V Class,2018,Manual,16146,Diesel,2.1
toyota, Prius,2008,Automatic,120000,Hybrid,1.5
merc, CLK,2004,Automatic,104000,Petrol,1.8
merc, S Class,2016,Semi-Auto,36121,Diesel,3.0
audi, A7,2014,Automatic,75000,Diesel,3.0
vw, CC,2015,Manual,83009,Diesel,2.0
ford, Galaxy,2016,Manual,17766,Diesel,2.0
vw, Arteon,2019,Automatic,6890,Petrol,2.0
vauxhall, Combo Life,2018,Manual,6310,Diesel,1.5
vauxhall, GTC,2017,Manual,16541,Petrol,2.0
ford, Galaxy,2019,Manual,12500,Diesel,2.0
bmw, 7 Series,2016,Semi-Auto,39085,Diesel,3.0
merc, V Class,2019,Manual,10,Diesel,2.1
skoda, Rapid,2016,Manual,37412,Diesel,1.6
audi, RS4,2014,Automatic,61892,Petrol,4.2
merc, GL Class,2014,Automatic,5007,Diesel,2.1
skoda, Yeti,2013,Manual,58000,Diesel,1.6
vw, Amarok,2019,Automatic,12534,Diesel,3.0
merc, CLA Class,2017,Automatic,18550,Diesel,2.1
bmw, M4,2017,Automatic,52911,Petrol,3.0
audi, R8,2018,Automatic,5044,Petrol,5.2
bmw, M2,2019,Semi-Auto,25,Petrol,3.0
vw, Beetle,2016,Manual,23500,Diesel,2.0
ford, Grand C-MAX,2018,Manual,43496,Petrol,1.0
skoda, Kamiq,2019,Manual,2500,Petrol,1.0
toyota, Prius,2018,Automatic,16634,Hybrid,1.8
vw, CC,2015,Automatic,47637,Diesel,2.0
bmw, X4,2019,Semi-Auto,8023,Petrol,3.0
vauxhall, Combo Life,2019,Manual,8125,Diesel,1.5
bmw, 7 Series,2014,Semi-Auto,24528,Petrol,4.4
vw, CC,2012,Manual,91808,Diesel,2.0
audi, SQ5,2015,Automatic,79000,Diesel,3.0
vw, Tiguan Allspace,2019,Automatic,704,Diesel,2.0
bmw, 6 Series,2015,Semi-Auto,51412,Diesel,3.0
ford, Grand C-MAX,2015,Manual,44142,Diesel,1.6
toyota, Prius,2017,Automatic,30785,Hybrid,1.8
bmw, X4,2016,Semi-Auto,25085,Diesel,3.0
ford, Grand C-MAX,2016,Manual,25929,Diesel,1.5
bmw, 8 Series,2019,Semi-Auto,5923,Diesel,3.0
ford, Grand C-MAX,2013,Manual,58873,Diesel,1.6
toyota, Prius,2016,Automatic,47000,Other,1.8
ford, Puma,2020,Manual,5750,Petrol,1.0
toyota, Avensis,2017,Manual,36245,Diesel,1.6
merc, V Class,2018,Manual,25254,Diesel,2.1
merc, CLA Class,2019,Automatic,10193,Diesel,2.1
ford, Grand C-MAX,2019,Manual,5417,Diesel,1.5
vw, Arteon,2019,Semi-Auto,5000,Diesel,2.0
hyundi, IX20,2017,Manual,13510,Petrol,1.4
ford, Edge,2016,Automatic,28746,Diesel,2.0
audi, RS6,2015,Semi-Auto,41733,Petrol,4.0
bmw, 7 Series,2017,Automatic,19812,Diesel,3.0
ford, Galaxy,2008,Manual,75988,Diesel,1.8
merc, M Class,2015,Semi-Auto,38644,Diesel,2.1
hyundi, I40,2016,Manual,39703,Diesel,1.7
merc, V Class,2019,Manual,22691,Diesel,2.1
vw, Amarok,2015,Manual,49961,Diesel,2.0
hyundi, IX20,2017,Automatic,15000,Petrol,1.6
toyota, GT86,2017,Manual,18615,Petrol,2.0
merc, X-CLASS,2018,Automatic,5000,Diesel,2.3
vauxhall, Zafira Tourer,2016,Manual,55000,Diesel,1.6
vw, Arteon,2019,Semi-Auto,4820,Petrol,2.0
skoda, Yeti,2014,Automatic,22776,Petrol,1.2
toyota, Verso,2015,Semi-Auto,43222,Petrol,1.8
merc, SLK,2004,Automatic,86000,Petrol,3.5
hyundi, IX20,2016,Manual,15560,Petrol,1.4
merc, S Class,2018,Automatic,2802,Diesel,2.9
audi, RS5,2019,Automatic,10,Petrol,2.9
merc, V Class,2018,Manual,15323,Diesel,2.1
vw, Scirocco,2015,Semi-Auto,79929,Diesel,2.0
ford, Puma,2020,Manual,891,Petrol,1.0
vw, Arteon,2020,Semi-Auto,3000,Diesel,2.0
audi, A7,2020,Semi-Auto,500,Diesel,3.0
audi, R8,2020,Semi-Auto,333,Petrol,5.2
bmw, Z4,2012,Manual,40000,Petrol,2.0
audi, S4,2005,Automatic,62000,Petrol,4.2
merc, S Class,2019,Semi-Auto,4870,Diesel,3.0
vw, Arteon,2019,Semi-Auto,4765,Diesel,2.0
merc, CLS Class,2019,Automatic,4133,Diesel,2.9
merc, SLK,2014,Automatic,30769,Diesel,2.0
ford, Tourneo Custom,2018,Manual,14986,Diesel,2.0
ford, KA,2011,Manual,67532,Petrol,1.2
ford, KA,2014,Manual,40150,Petrol,1.2
bmw, X6,2017,Semi-Auto,21756,Diesel,3.0
ford, Puma,2020,Manual,1440,Petrol,1.0
bmw, X4,2020,Semi-Auto,101,Diesel,3.0
vw, Scirocco,2014,Manual,48775,Petrol,1.4
merc, X-CLASS,2019,Automatic,2750,Diesel,2.3
ford, Grand C-MAX,2017,Manual,6368,Diesel,1.5
hyundi, Santa Fe,2019,Semi-Auto,1,Diesel,2.2
bmw, X6,2018,Semi-Auto,4015,Diesel,3.0
merc, V Class,2019,Automatic,147,Diesel,2.0
audi, RS6,2017,Semi-Auto,30921,Petrol,4.0
merc, S Class,2018,Automatic,11994,Diesel,3.0
vw, Beetle,2015,Manual,21867,Petrol,1.2
bmw, X6,2020,Semi-Auto,9710,Diesel,3.0
skoda, Scala,2019,Manual,6251,Petrol,1.0
vw, Arteon,2018,Semi-Auto,7297,Petrol,2.0
vauxhall, Zafira Tourer,2014,Manual,46925,Petrol,1.4
vw, Jetta,2012,Manual,110750,Diesel,1.6
toyota, Prius,2017,Automatic,23583,Hybrid,1.8
bmw, Z4,2019,Automatic,3066,Petrol,3.0
hyundi, Santa Fe,2014,Semi-Auto,46000,Diesel,2.2
merc, V Class,2018,Manual,23415,Diesel,2.1
vw, Shuttle,2018,Manual,24511,Diesel,2.0
skoda, Rapid,2017,Manual,37188,Diesel,1.6
vw, Shuttle,2018,Manual,21590,Diesel,2.0
ford, Edge,2018,Semi-Auto,9600,Diesel,2.0
toyota, Prius,2016,Automatic,23344,Hybrid,1.8
hyundi, IX20,2018,Automatic,13000,Petrol,1.6
ford, KA,2017,Manual,20301,Petrol,1.2
vauxhall, Zafira Tourer,2016,Automatic,28500,Diesel,2.0
audi, S3,2014,Automatic,38473,Petrol,2.0
skoda, Rapid,2017,Manual,31600,Petrol,1.2
ford, Grand Tourneo Connect,2017,Manual,27252,Diesel,1.5
skoda, Yeti,2016,Semi-Auto,31691,Petrol,1.2
vw, Amarok,2017,Automatic,30653,Diesel,3.0
audi, A8,2018,Semi-Auto,11000,Diesel,3.0
toyota, Avensis,2016,Automatic,20251,Petrol,1.8
audi, A7,2019,Automatic,978,Diesel,2.0
merc, S Class,2019,Semi-Auto,83,Diesel,3.0
merc, X-CLASS,2019,Automatic,500,Diesel,2.3
toyota, Avensis,2012,Automatic,58000,Petrol,1.8
bmw, 8 Series,2019,Semi-Auto,3185,Petrol,4.4
hyundi, Santa Fe,2017,Automatic,42570,Diesel,2.2
ford, KA,2009,Manual,73000,Petrol,1.2
vw, Scirocco,2016,Manual,30989,Petrol,2.0
merc, GL Class,2014,Automatic,35598,Diesel,2.1
merc, CLS Class,2019,Automatic,3335,Diesel,2.9
bmw, X4,2015,Automatic,31723,Diesel,3.0
ford, Grand C-MAX,2017,Manual,6994,Petrol,1.0
bmw, M3,2017,Semi-Auto,30573,Petrol,3.0
ford, Fusion,2010,Manual,77000,Diesel,1.4
vw, Arteon,2019,Automatic,4444,Diesel,2.0
hyundi, I800,2018,Manual,33389,Diesel,2.5
merc, CLS Class,2016,Automatic,13588,Diesel,3.0
merc, X-CLASS,2019,Automatic,303,Diesel,3.0
ford, Galaxy,2019,Semi-Auto,4577,Diesel,2.0
toyota, Avensis,2017,Manual,43980,Diesel,1.6
skoda, Scala,2019,Semi-Auto,1500,Petrol,1.5
toyota, Land Cruiser,2019,Automatic,789,Diesel,2.8
audi, RS4,2018,Semi-Auto,13896,Petrol,2.9
ford, KA,2013,Manual,40000,Petrol,1.2
ford, KA,2018,Manual,15179,Petrol,1.2
merc, CLS Class,2013,Automatic,51423,Diesel,2.1
ford, Galaxy,2007,Manual,134000,Diesel,1.8
bmw, 8 Series,2020,Semi-Auto,3000,Diesel,3.0
vw, Tiguan Allspace,2018,Semi-Auto,29979,Diesel,2.0
bmw, Z3,2001,Manual,60000,Petrol,2.2
merc, S Class,2016,Semi-Auto,17624,Diesel,3.0
audi, RS6,2018,Automatic,3840,Petrol,4.0
audi, RS3,2016,Semi-Auto,50661,Petrol,2.5
bmw, M4,2019,Semi-Auto,5486,Petrol,3.0
merc, X-CLASS,2019,Automatic,7000,Diesel,2.3
vw, Arteon,2019,Semi-Auto,3987,Diesel,2.0
vw, Shuttle,2017,Manual,18722,Diesel,2.0
skoda, Scala,2019,Manual,20,Petrol,1.0
